measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,332,Chewing tobacco,3,Rate,2019,0.41104609472912,0.51130582794961,0.33100462419573
29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,333,Diet low in legumes,3,Rate,2019,36.18451056751399,45.05800503227575,0.0
29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,334,Short gestation for birth weight,3,Rate,2019,45.10898076239483,66.51356974053525,31.01632658264759
29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,335,Low birth weight for gestation,3,Rate,2019,11.35836802172322,15.62053229986724,7.91927392973059
29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,337,High temperature,3,Rate,2019,23.38421140452005,34.68238416106422,12.100912921738379
29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,338,Low temperature,3,Rate,2019,23.79904544436542,27.786638239357398,21.00051667109312
29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,341,Impaired kidney function,3,Rate,2019,2.2694599423899198,2.98108314376941,1.8372417269265602
29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,363,Bullying victimization,3,Rate,2019,6.6087786268574105,13.10863855171333,2.9500745430583697
29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,367,High LDL cholesterol,3,Rate,2019,58.97020997253385,80.9794005140994,41.25711514715525
29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,380,Particulate matter pollution,3,Rate,2019,31.27662060508416,43.35729905499776,22.99522490913549
29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,404,Nitrogen dioxide pollution,3,Rate,2019,5.55077084150669,30.64429319101185,0.0
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,88,Ambient ozone pollution,3,Rate,2019,14.498634207808362,20.82804900709207,9.005505606214049
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,90,Residential radon,3,Rate,2019,46.74536430485674,93.683360073847,0.0
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,91,Lead exposure,3,Rate,2019,27.77447947791165,33.91926452832207,0.0
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,94,Child underweight,3,Rate,2019,3.43548723858245,4.53513375475771,2.30252135258113
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,95,Iron deficiency,3,Rate,2019,4.9493582107609795,6.33870299981191,3.8426839002902704
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,96,Vitamin A deficiency,3,Rate,2019,5.57820294561233,10.31772807935736,0.0
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,97,Zinc deficiency,3,Rate,2019,3.96023079386388,14.47202303791041,0.0
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,99,Smoking,3,Rate,2019,26.189685878208106,27.95554124199236,24.5567599980534
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,100,Secondhand smoke,3,Rate,2019,39.42951005637849,41.99565754482275,36.13201569857145
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,102,Alcohol use,3,Rate,2019,25.117138005382323,34.506948249301914,20.10064215650067
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,103,Drug use,3,Rate,2019,0.30785926360379,0.64398599513367,0.11162507975871
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,105,High fasting plasma glucose,3,Rate,2019,13.86644341805973,15.502865856983568,10.31607253776191
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,107,High systolic blood pressure,3,Rate,2019,52.20118397433426,68.04592353524814,37.93591671068009
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2019,32.67753245572681,36.96829416563513,27.99395875880984
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,109,Low bone mineral density,3,Rate,2019,19.06019006108213,26.898970844163028,12.92378947194127
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,111,Diet low in fruits,3,Rate,2019,37.76749640182036,40.564519772837635,32.624909307416175
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,112,Diet low in vegetables,3,Rate,2019,17.37702989001428,24.911377399733052,10.533440501539069
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,113,Diet low in whole grains,3,Rate,2019,46.99175223072462,53.22613143410477,37.92741003322244
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,114,Diet low in nuts and seeds,3,Rate,2019,57.64984596467747,60.995815984268816,54.56488233861987
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,115,Diet low in milk,3,Rate,2019,49.57494057918612,52.84050497392445,46.6440172546351
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,116,Diet high in red meat,3,Rate,2019,35.43343111719141,51.29112044812072,0.0
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,117,Diet high in processed meat,3,Rate,2019,27.816981731273632,29.821484808224678,21.1663553885503
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2019,32.52634096200854,36.45540586703755,25.617615551354127
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,119,Diet low in fiber,3,Rate,2019,33.23929105472261,37.94445959540999,17.052502844206142
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,121,Diet low in seafood omega-3 fatty acids,3,Rate,2019,46.11379771021307,56.558820968318344,37.01331338401419
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,122,Diet low in polyunsaturated fatty acids,3,Rate,2019,69.55870939064442,83.45828362015992,38.80953186661021
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,123,Diet high in trans fatty acids,3,Rate,2019,0.0,0.0,0.0
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,124,Diet high in sodium,3,Rate,2019,59.48182135655772,93.03940569000584,24.70256585763412
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2019,14.46836359590709,17.83372145131175,11.43582365752159
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,128,Occupational asthmagens,3,Rate,2019,17.19799369897497,19.34052821729606,14.94622202232476
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,129,"Occupational particulate matter, gases, and fumes",3,Rate,2019,5.91216150633425,7.81416772989788,4.50621248397526
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,130,Occupational noise,3,Rate,2019,6.03587452771051,6.53916763129829,5.721364937941511
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,132,Occupational ergonomic factors,3,Rate,2019,8.63351681084469,10.39614109491359,7.27849977647457
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,134,Childhood sexual abuse,3,Rate,2019,4.06892671399341,5.0230115345783,3.36087605166389
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,135,Intimate partner violence,3,Rate,2019,16.570184299793738,21.5351797135191,10.16608275550376
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,136,Non-exclusive breastfeeding,3,Rate,2019,76.18578863887278,83.3719735701629,69.03532956067056
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,137,Discontinued breastfeeding,3,Rate,2019,91.04418038344451,92.87899722734636,89.5263030179378
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,147,Diet low in calcium,3,Rate,2019,9.27859478504996,12.63091377151907,7.83984286955037
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,150,Occupational exposure to asbestos,3,Rate,2019,1.31568965723251,1.75380830360135,0.9675091743123201
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,151,Occupational exposure to arsenic,3,Rate,2019,0.51759108905656,1.26654700913037,0.0
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,152,Occupational exposure to benzene,3,Rate,2019,0.99468842599736,2.87072338232589,0.08606134574907
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,153,Occupational exposure to beryllium,3,Rate,2019,0.024220837169019998,0.02470738276026,0.02376072545665
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,154,Occupational exposure to cadmium,3,Rate,2019,0.06038746321712,0.06436096153001,0.05684302199555
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,155,Occupational exposure to chromium,3,Rate,2019,0.14618007724113,0.15396703615381,0.13905442246236
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,156,Occupational exposure to diesel engine exhaust,3,Rate,2019,0.6507569936584501,0.67733340532005,0.62805347727216
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,158,Occupational exposure to formaldehyde,3,Rate,2019,0.29927064519325003,0.31738857543011,0.28136245772095003
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,159,Occupational exposure to nickel,3,Rate,2019,0.44923367040156,1.7722581726275999,0.0
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,160,Occupational exposure to polycyclic aromatic hydrocarbons,3,Rate,2019,0.30198219652697,0.31572419254989,0.28929353621471005
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,161,Occupational exposure to silica,3,Rate,2019,4.6200904279101,15.4007721019684,0.7174048200958
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,162,Occupational exposure to sulfuric acid,3,Rate,2019,0.79464310550586,2.61176169926438,0.15937895771773
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,237,Occupational exposure to trichloroethylene,3,Rate,2019,0.08111866211313,0.0846683540625,0.0784468541049
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,238,No access to handwashing facility,3,Rate,2019,3.15930398382839,5.18105940848294,1.28526210290677
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,240,Child wasting,3,Rate,2019,2.14693407386976,3.04919105231497,1.4261636359792802
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,241,Child stunting,3,Rate,2019,6.64735735430512,7.7078437859813,5.58875168058036
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,332,Chewing tobacco,3,Rate,2019,0.19389209494552,0.23272430572058,0.15684232149062
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,333,Diet low in legumes,3,Rate,2019,28.853033504954016,36.432898861358396,0.0
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,334,Short gestation for birth weight,3,Rate,2019,52.68035324781576,59.7013533486808,45.76164763295244
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,335,Low birth weight for gestation,3,Rate,2019,20.62704701286811,23.4517970460315,17.6125290035686
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,337,High temperature,3,Rate,2019,30.523698638343422,41.78857494519897,18.679545123251053
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,338,Low temperature,3,Rate,2019,25.0149891493323,28.878839570780677,22.209441882371188
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,341,Impaired kidney function,3,Rate,2019,2.17082223207704,2.88545331424856,1.7539694616865098
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,363,Bullying victimization,3,Rate,2019,5.2911679302501,9.42244107711655,2.72854682894864
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,367,High LDL cholesterol,3,Rate,2019,65.55218508742654,89.69552500914983,45.97499686391796
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,380,Particulate matter pollution,3,Rate,2019,15.02576239830797,21.19405853436141,10.99056842050781
29,Summary exposure value,48,Hungary,3,Both,27,Age-standardized,404,Nitrogen dioxide pollution,3,Rate,2019,17.30456192971957,57.104469023744066,0.0
29,Summary exposure value,49,North Macedonia,3,Both,27,Age-standardized,83,Unsafe water source,3,Rate,2019,8.08085141175488,14.47531755607929,3.62588457792212
29,Summary exposure value,49,North Macedonia,3,Both,27,Age-standardized,84,Unsafe sanitation,3,Rate,2019,6.75745693763474,9.90150400551628,4.14519812361002
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,96,Vitamin A deficiency,3,Rate,2019,7.011416918166689,13.07713858095745,0.0
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,97,Zinc deficiency,3,Rate,2019,1.9624401907762101,8.27401827554343,0.0
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,99,Smoking,3,Rate,2019,24.31157472047478,25.71128495620985,23.091234749753518
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,100,Secondhand smoke,3,Rate,2019,41.94113751979215,45.16593300074756,38.32672422803713
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,102,Alcohol use,3,Rate,2019,26.43781990187652,35.81688020630296,21.190560942152832
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,103,Drug use,3,Rate,2019,0.18726144643913,0.22316662939654,0.16180106112303
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,105,High fasting plasma glucose,3,Rate,2019,13.266876414609898,15.52379735609197,10.49943478835713
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,107,High systolic blood pressure,3,Rate,2019,44.52221515254638,60.60028388151407,32.16280471561619
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2019,28.302627341869453,31.709779969778364,25.1158508743784
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,109,Low bone mineral density,3,Rate,2019,17.24865615665538,23.65411161543439,12.11699331192894
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,111,Diet low in fruits,3,Rate,2019,34.533770945321116,37.51358669707921,30.07545116696681
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,112,Diet low in vegetables,3,Rate,2019,0.9549376143936399,2.75694947798916,0.09762790895
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,113,Diet low in whole grains,3,Rate,2019,48.94360907362404,54.870054863945406,40.91299232440242
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,114,Diet low in nuts and seeds,3,Rate,2019,53.535965086006755,56.623158910536986,50.51870108924044
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,115,Diet low in milk,3,Rate,2019,19.552940594802752,22.77443733375496,16.50561911807938
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,116,Diet high in red meat,3,Rate,2019,53.82179665917883,72.7240780619058,0.0
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,117,Diet high in processed meat,3,Rate,2019,34.823009006722,37.83789717250673,27.09561124945833
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2019,49.89884418757151,55.295556653026715,39.65448394506646
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,119,Diet low in fiber,3,Rate,2019,9.35004305532848,11.267261753639959,5.72843175843805
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,121,Diet low in seafood omega-3 fatty acids,3,Rate,2019,50.09780969944012,60.78848233434032,40.64226005274063
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,122,Diet low in polyunsaturated fatty acids,3,Rate,2019,80.16142736982633,92.98586787678316,45.60770947094124
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,123,Diet high in trans fatty acids,3,Rate,2019,0.9409588494267,1.52283156605606,0.31455105364502
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,124,Diet high in sodium,3,Rate,2019,54.2234721076717,91.05318226049964,18.02385357650176
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,125,Low physical activity,3,Rate,2019,22.55795534174351,27.87034815125637,17.814144400735028
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,152,Occupational exposure to benzene,3,Rate,2019,1.4894048204806,2.78023208906988,0.89733608320655
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,153,Occupational exposure to beryllium,3,Rate,2019,0.13588242230731998,0.13813151112001001,0.13383052152365
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,154,Occupational exposure to cadmium,3,Rate,2019,0.22563735639350002,0.23912455704124003,0.21503642377145002
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,155,Occupational exposure to chromium,3,Rate,2019,0.57494141175836,0.60110774961855,0.55249577335854
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,156,Occupational exposure to diesel engine exhaust,3,Rate,2019,5.62245699575056,5.78820620284086,5.41945795539137
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,158,Occupational exposure to formaldehyde,3,Rate,2019,1.1617925494812,1.23176118058692,1.09842446422309
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,159,Occupational exposure to nickel,3,Rate,2019,0.70315437256858,1.70466877819686,0.22912654794812
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,160,Occupational exposure to polycyclic aromatic hydrocarbons,3,Rate,2019,1.41053145223246,1.4567339902163599,1.36866576492311
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,161,Occupational exposure to silica,3,Rate,2019,11.55649021772747,26.41531669895404,6.34041380390469
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,162,Occupational exposure to sulfuric acid,3,Rate,2019,0.9208922116155001,1.67254681132311,0.66514727843285
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,237,Occupational exposure to trichloroethylene,3,Rate,2019,0.32541947806045,0.34146023078075,0.31418201565986
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,238,No access to handwashing facility,3,Rate,2019,4.9624129373539505,8.37278434242662,2.06099412023973
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,240,Child wasting,3,Rate,2019,1.41224102993576,2.04928101001569,0.9447150693433701
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,241,Child stunting,3,Rate,2019,6.17151703145172,7.16682974537499,5.21267139924527
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,332,Chewing tobacco,3,Rate,2019,0.44666175164743,0.57677804108617,0.33908688173147
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,333,Diet low in legumes,3,Rate,2019,14.68886907655321,19.70577126862624,0.0
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,334,Short gestation for birth weight,3,Rate,2019,67.73572258740384,85.0748513345955,52.301247102725476
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,335,Low birth weight for gestation,3,Rate,2019,33.41464550828972,41.70771701442048,26.768854363861884
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,337,High temperature,3,Rate,2019,87.05784232379803,100.0,71.01034887924553
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,338,Low temperature,3,Rate,2019,47.53504365938524,59.262014715716575,35.37175900243339
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,341,Impaired kidney function,3,Rate,2019,2.7508813786476,3.71134337345394,2.14408521288927
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,363,Bullying victimization,3,Rate,2019,16.24670869409814,30.438966470272838,7.78448429823418
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,367,High LDL cholesterol,3,Rate,2019,46.4154911768311,64.604839172521,31.444964779025693
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,380,Particulate matter pollution,3,Rate,2019,52.47896953234462,61.66725933836633,43.24747105752469
29,Summary exposure value,151,Qatar,3,Both,27,Age-standardized,404,Nitrogen dioxide pollution,3,Rate,2019,66.25098213796227,100.0,0.0
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,83,Unsafe water source,3,Rate,2019,11.99973174477294,20.86721144297248,6.273410539661289
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,84,Unsafe sanitation,3,Rate,2019,4.56331703160468,6.82788889583095,2.92270627689407
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,88,Ambient ozone pollution,3,Rate,2019,34.37913238207566,42.11136771017464,28.098591960113378
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,90,Residential radon,3,Rate,2019,9.09450270214233,19.80423858109588,0.0
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,91,Lead exposure,3,Rate,2019,39.15856005536733,47.46047586634033,0.0
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,94,Child underweight,3,Rate,2019,5.10793954827855,6.6557677102569,3.51929169184608
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,95,Iron deficiency,3,Rate,2019,5.45626062301454,6.792940308403329,4.30659752013609
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,96,Vitamin A deficiency,3,Rate,2019,0.35449695051882,0.65089846991394,0.0
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,97,Zinc deficiency,3,Rate,2019,3.47776850918538,13.706322949588179,0.0
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,99,Smoking,3,Rate,2019,13.567528704361912,16.3405971782621,11.42694843108088
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,100,Secondhand smoke,3,Rate,2019,36.009566871454304,38.77501008814331,32.59565937811598
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,102,Alcohol use,3,Rate,2019,0.77329105956295,2.28265687880381,0.2780722512069
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,103,Drug use,3,Rate,2019,0.4040322635178,0.58371767323699,0.22534953710997
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,105,High fasting plasma glucose,3,Rate,2019,29.079051347021828,33.78434766296206,21.460562981170302
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,107,High systolic blood pressure,3,Rate,2019,29.90418827327972,40.85394832057521,20.730727705982012
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,108,High body-mass index,3,Rate,2019,50.970299432210766,56.509587918898994,42.78738840721663
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,109,Low bone mineral density,3,Rate,2019,20.316133328408238,27.428643518520502,14.425063770183641
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,111,Diet low in fruits,3,Rate,2019,33.36578860682638,36.66694646896629,29.069742907975037
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,112,Diet low in vegetables,3,Rate,2019,29.911606796436942,37.81075341951849,17.609571772414277
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,113,Diet low in whole grains,3,Rate,2019,57.40786755116145,65.05438762096982,47.10290921753072
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,114,Diet low in nuts and seeds,3,Rate,2019,40.76224103004663,44.53249733775897,37.10951079975333
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,115,Diet low in milk,3,Rate,2019,63.85827403920021,66.92571217536343,62.48252476294572
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,116,Diet high in red meat,3,Rate,2019,19.01204588306041,26.05324684505047,0.0
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,117,Diet high in processed meat,3,Rate,2019,8.03267941791834,8.56661065376471,6.576823283524861
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,118,Diet high in sugar-sweetened beverages,3,Rate,2019,54.066602221569084,60.59908816164494,44.25842604385049
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,119,Diet low in fiber,3,Rate,2019,9.13188218430534,11.52411583032686,5.42194868741364
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,121,Diet low in seafood omega-3 fatty acids,3,Rate,2019,40.330162235463476,49.837554940806875,31.184468333230498
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,122,Diet low in polyunsaturated fatty acids,3,Rate,2019,82.87703321494669,95.23188512402837,48.51767569004445
29,Summary exposure value,152,Saudi Arabia,3,Both,27,Age-standardized,123,Diet high in trans fatty acids,3,Rate,2019,0.33633051941741,0.6026622446890599,0.10535547005208
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,128,Occupational asthmagens,3,Rate,2019,18.51820463511216,21.947236324921278,15.77716743461245
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,129,"Occupational particulate matter, gases, and fumes",3,Rate,2019,7.98925943854696,10.32411227896732,6.20654665020819
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,130,Occupational noise,3,Rate,2019,7.49962867892725,8.08960033843801,7.13512832382473
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,132,Occupational ergonomic factors,3,Rate,2019,16.4975108420143,19.0612819742209,14.15366612121605
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,134,Childhood sexual abuse,3,Rate,2019,2.90458134159937,3.52785324398804,2.3283001714943503
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,135,Intimate partner violence,3,Rate,2019,21.591012022667417,25.875390990252377,16.24388761770112
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,136,Non-exclusive breastfeeding,3,Rate,2019,49.10042541537941,67.00986276794987,35.12421246122195
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,137,Discontinued breastfeeding,3,Rate,2019,51.67929051145885,56.20520471894341,47.29247212472791
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,147,Diet low in calcium,3,Rate,2019,3.96650985384934,4.8464584365585,3.21574435213969
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,150,Occupational exposure to asbestos,3,Rate,2019,1.10868176596765,1.46171984643539,0.81299893833526
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,151,Occupational exposure to arsenic,3,Rate,2019,0.49908337907475,1.21013654310737,0.0
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,152,Occupational exposure to benzene,3,Rate,2019,0.75852453821919,2.19039784190578,0.06175745636449
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,153,Occupational exposure to beryllium,3,Rate,2019,0.023517646434999998,0.02412933408988,0.02295696752153
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,154,Occupational exposure to cadmium,3,Rate,2019,0.05772774871889,0.06169240884898,0.05387837848035
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,155,Occupational exposure to chromium,3,Rate,2019,0.13166505060749,0.13970397108681998,0.12354417589956
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,156,Occupational exposure to diesel engine exhaust,3,Rate,2019,0.56185085487645,0.58979315459041,0.53589247988155
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,158,Occupational exposure to formaldehyde,3,Rate,2019,0.26683439839883,0.28800365773347,0.24555439392102002
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,159,Occupational exposure to nickel,3,Rate,2019,0.45772517491551,1.80730214448661,0.0
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,160,Occupational exposure to polycyclic aromatic hydrocarbons,3,Rate,2019,0.27021926907411997,0.2863489457662,0.25516261564441
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,161,Occupational exposure to silica,3,Rate,2019,4.90778045755465,15.98792364128726,0.7775873321047501
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,162,Occupational exposure to sulfuric acid,3,Rate,2019,0.82356760247455,2.60545141782795,0.16543913993053
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,237,Occupational exposure to trichloroethylene,3,Rate,2019,0.07177533083053,0.07570096068356,0.06850711510736
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,238,No access to handwashing facility,3,Rate,2019,4.484431158988899,7.2164187443943,1.6632497112069902
29,Summary exposure value,52,Romania,3,Both,27,Age-standardized,240,Child wasting,3,Rate,2019,1.76257963236987,2.5865671363558302,1.14781022358541
