"location_id","location_name","cause_id","cause_name","avg_prevalence_rate","avg_death_rate","avg_DALY_rate"
44,"Bosnia and Herzegovina",957,"Enteric infections",81.69414784,0.781080030584059,47.9303718020621
44,"Bosnia and Herzegovina",961,"Other infectious diseases",1154.241965,1.39154590982153,111.726656008705
44,"Bosnia and Herzegovina",962,"Maternal and neonatal disorders",2040.666823,7.5492590703682,1029.92059215978
44,"Bosnia and Herzegovina",973,"Substance use disorders",2193.873789,3.30850663106974,370.627845464908
44,"Bosnia and Herzegovina",974,"Diabetes and kidney diseases",11322.75348,42.427664227488,1534.69437894704
45,"Bulgaria",344,"Neglected tropical diseases and malaria",1093.996278,0.148771396831395,28.3493064171489
45,"Bulgaria",386,"Nutritional deficiencies",23249.55026,0.18931712799042,258.850555521225
45,"Bulgaria",410,"Neoplasms",2572.643848,163.315477943489,4420.76715944549
45,"Bulgaria",491,"Cardiovascular diseases",7076.447457,572.667047701611,10508.7791302682
45,"Bulgaria",508,"Chronic respiratory diseases",6122.910303,17.5818778916274,602.38232757425
45,"Bulgaria",526,"Digestive diseases",26101.41754,35.8064409723875,1314.01839426214
45,"Bulgaria",542,"Neurological disorders",39253.37279,29.774181857083,1380.42634408778
45,"Bulgaria",558,"Mental disorders",10858.85705,0.0042227097429532,1503.59675488542
45,"Bulgaria",626,"Musculoskeletal disorders",20566.47292,0.289725201062408,2065.23101659344
45,"Bulgaria",640,"Other non-communicable diseases",69598.14667,9.74055050864891,1387.79023397557
45,"Bulgaria",653,"Skin and subcutaneous diseases",20904.93894,0.428872413561826,431.04636907428
45,"Bulgaria",688,"Transport injuries",2360.27624,10.8439705311203,697.595372925222
45,"Bulgaria",696,"Unintentional injuries",32193.86746,15.7239992205462,1755.14318779974
45,"Bulgaria",717,"Self-harm and interpersonal violence",2677.645145,12.6834571836004,617.968336740983
45,"Bulgaria",955,"HIV/AIDS and sexually transmitted infections",12637.39166,1.00651663413989,69.7225077338112
45,"Bulgaria",956,"Respiratory infections and tuberculosis",21564.02062,19.1673424067905,779.09999092213
45,"Bulgaria",957,"Enteric infections",38.68498472,0.929552959007248,54.163855711941
45,"Bulgaria",961,"Other infectious diseases",1269.186572,1.86766745395308,133.579095083439
45,"Bulgaria",962,"Maternal and neonatal disorders",1730.90551,6.83197487985406,897.605332452691
45,"Bulgaria",973,"Substance use disorders",2444.013657,2.01882605649404,353.473964201851
45,"Bulgaria",974,"Diabetes and kidney diseases",10402.12532,33.4014648650605,1308.64520111709
46,"Croatia",344,"Neglected tropical diseases and malaria",872.0762831,0.0171946552575649,42.7749306903838
46,"Croatia",386,"Nutritional deficiencies",16479.23249,0.0870138246086601,175.619025972522
46,"Croatia",410,"Neoplasms",3040.605491,168.013330193996,4149.17934440545
46,"Croatia",491,"Cardiovascular diseases",5593.252625,276.189083613329,4722.22405953522
46,"Croatia",508,"Chronic respiratory diseases",6477.449028,20.4085917206616,616.882975775337
46,"Croatia",526,"Digestive diseases",25367.29418,28.4369841169212,967.241798138381
46,"Croatia",542,"Neurological disorders",37837.47966,29.0396730752038,1327.14010092589
46,"Croatia",558,"Mental disorders",11186.42936,0.021341891690775,1595.72506048228
46,"Croatia",626,"Musculoskeletal disorders",20561.58187,1.01071345639953,2087.97516973845
46,"Croatia",640,"Other non-communicable diseases",73078.58948,9.49079734540787,1257.96319334563
46,"Croatia",653,"Skin and subcutaneous diseases",20978.82475,0.203683531475267,423.296843406569
46,"Croatia",688,"Transport injuries",2105.64577,8.24478714713641,511.28205665418
46,"Croatia",696,"Unintentional injuries",27038.899,19.4670268884083,1459.98030742846
46,"Croatia",717,"Self-harm and interpersonal violence",3878.684679,12.5177742560768,615.229526704511
46,"Croatia",955,"HIV/AIDS and sexually transmitted infections",11529.69885,0.211883970302839,22.5993592539182
46,"Croatia",956,"Respiratory infections and tuberculosis",16404.6907,9.90204836540579,343.941242406207
46,"Croatia",957,"Enteric infections",29.44842524,0.84344017460282,37.915044181334
46,"Croatia",961,"Other infectious diseases",923.255726,0.641921623792944,52.3149300350586
46,"Croatia",962,"Maternal and neonatal disorders",1487.14372,4.30683385466361,635.891696143895
46,"Croatia",973,"Substance use disorders",3152.526577,4.8720657233217,559.097725514189
46,"Croatia",974,"Diabetes and kidney diseases",9854.270813,24.9772893503204,970.771549719246
48,"Hungary",344,"Neglected tropical diseases and malaria",918.2513101,0.0355416783488186,37.7231297370292
48,"Hungary",386,"Nutritional deficiencies",16832.37999,0.273456591450255,203.105506544025
48,"Hungary",410,"Neoplasms",2799.77441,186.204723561948,4854.78156555709
48,"Hungary",491,"Cardiovascular diseases",6966.079531,321.904660054433,6065.88009664403
48,"Hungary",508,"Chronic respiratory diseases",6270.969038,31.5356951303323,927.880496765943
48,"Hungary",526,"Digestive diseases",27182.75269,39.1419071108414,1401.08882015177
48,"Hungary",542,"Neurological disorders",39289.03973,28.1996006474072,1321.63484936848
48,"Hungary",558,"Mental disorders",11008.26492,0.00989423219721125,1557.62538068171
48,"Hungary",626,"Musculoskeletal disorders",22274.11593,1.2542960754251,2312.09043621039
48,"Hungary",640,"Other non-communicable diseases",66177.75289,9.18838271502907,1223.36948879016
48,"Hungary",653,"Skin and subcutaneous diseases",21846.56915,0.764749169714764,476.164161465237
48,"Hungary",688,"Transport injuries",1696.057621,7.33745043962189,432.55469791625
48,"Hungary",696,"Unintentional injuries",28424.70807,18.6753547557245,1519.09395840174
48,"Hungary",717,"Self-harm and interpersonal violence",2800.286076,16.405067811219,748.673756745163
48,"Hungary",955,"HIV/AIDS and sexually transmitted infections",9269.290525,0.87399661589993,57.3656221960176
48,"Hungary",956,"Respiratory infections and tuberculosis",18275.31408,7.74460788312138,288.410657734125
48,"Hungary",957,"Enteric infections",72.06969693,1.90091340707148,86.8471317062978
48,"Hungary",961,"Other infectious diseases",947.0405729,0.9010217881154,67.1640968457525
48,"Hungary",962,"Maternal and neonatal disorders",2098.718605,4.42635955613882,709.50646006185
48,"Hungary",973,"Substance use disorders",2982.80343,3.86831149660419,458.334669518271
48,"Hungary",974,"Diabetes and kidney diseases",10172.25976,22.9172418665016,996.776347104865
50,"Montenegro",344,"Neglected tropical diseases and malaria",954.1842771,0.0968687282792665,37.04593839538
50,"Montenegro",386,"Nutritional deficiencies",18106.11222,0.120775047018419,208.41145156998
50,"Montenegro",410,"Neoplasms",2695.810109,167.075304789821,4338.90156750911
50,"Montenegro",491,"Cardiovascular diseases",6930.57982,481.327205781514,8542.96161806733
50,"Montenegro",508,"Chronic respiratory diseases",5686.85082,6.4021270321695,359.039669216718
50,"Montenegro",526,"Digestive diseases",25652.65816,19.0028761575873,748.018151776792
50,"Montenegro",542,"Neurological disorders",39226.36627,28.0722183497062,1269.83477152787
50,"Montenegro",558,"Mental disorders",11105.60993,0.000770925537417707,1560.40901412406
50,"Montenegro",626,"Musculoskeletal disorders",20884.5985,0.374569359425738,2112.58415302212
50,"Montenegro",640,"Other non-communicable diseases",69321.66153,2.92937652384902,985.196872939831
50,"Montenegro",653,"Skin and subcutaneous diseases",20717.81808,0.0220891526053051,417.728043336669
50,"Montenegro",688,"Transport injuries",1887.598605,8.54576250671342,511.353905644428
50,"Montenegro",696,"Unintentional injuries",28699.89815,12.7217197779387,1395.76593656327
50,"Montenegro",717,"Self-harm and interpersonal violence",2568.594049,16.4957187102808,773.451826747034
50,"Montenegro",955,"HIV/AIDS and sexually transmitted infections",10512.41175,0.340946579203452,31.5268285182249
50,"Montenegro",956,"Respiratory infections and tuberculosis",18011.54033,9.49304907077033,319.936104566663
50,"Montenegro",957,"Enteric infections",66.73003913,0.100416224772441,13.0890684970824
50,"Montenegro",961,"Other infectious diseases",1052.864015,0.700408310439534,72.3852615311158
50,"Montenegro",962,"Maternal and neonatal disorders",2147.002661,5.47536283746236,804.405274262091
50,"Montenegro",973,"Substance use disorders",2205.050949,1.43772864769123,294.767960654239
50,"Montenegro",974,"Diabetes and kidney diseases",10763.86481,35.6612992497519,1312.04006612056
51,"Poland",344,"Neglected tropical diseases and malaria",1069.162909,0.0186820002571,44.6023718592995
51,"Poland",386,"Nutritional deficiencies",18043.46284,0.272911728779451,209.490677152698
51,"Poland",410,"Neoplasms",3597.027155,177.084447253797,4408.96038518416
51,"Poland",491,"Cardiovascular diseases",6258.495906,249.870394631913,4723.48167587035
51,"Poland",508,"Chronic respiratory diseases",10650.907268,15.1768338490833,748.324117674428
51,"Poland",526,"Digestive diseases",27967.32156,30.778716425964,1192.54126431039
51,"Poland",542,"Neurological disorders",40893.69204,29.8708243778345,1387.14331858874
51,"Poland",558,"Mental disorders",10198.47602,0.0114544950235897,1391.5287410445
51,"Poland",626,"Musculoskeletal disorders",21501.30957,0.879775515761138,2208.1620322717
51,"Poland",640,"Other non-communicable diseases",66993.41193,8.38467258254726,1262.30210535793
51,"Poland",653,"Skin and subcutaneous diseases",21534.58149,0.414800000139382,448.715115969271
51,"Poland",688,"Transport injuries",2154.531241,10.2463051502664,631.52378267519
51,"Poland",696,"Unintentional injuries",27365.88717,16.9796054195303,1528.00932062329
51,"Poland",717,"Self-harm and interpersonal violence",2245.944578,15.4229418849055,771.631118790157
51,"Poland",955,"HIV/AIDS and sexually transmitted infections",9490.902693,0.353344600036457,29.2287469955744
51,"Poland",956,"Respiratory infections and tuberculosis",19930.20309,21.3246794827225,570.55622899847
51,"Poland",957,"Enteric infections",17.018830476,0.909229410694804,30.0651667600747
51,"Poland",961,"Other infectious diseases",1042.711619,0.819345230920071,61.1075624890634
51,"Poland",962,"Maternal and neonatal disorders",1182.81519,4.37881179940346,536.722652246922
51,"Poland",973,"Substance use disorders",3908.841614,8.99045714461556,744.624549806429
51,"Poland",974,"Diabetes and kidney diseases",10231.26473,19.9590900035714,927.410631123874
52,"Romania",344,"Neglected tropical diseases and malaria",1067.137962,0.0434391635110185,43.1169358398866
52,"Romania",386,"Nutritional deficiencies",20112.90199,0.355597799239107,234.231543464129
52,"Romania",410,"Neoplasms",2742.29225,149.441042368453,4104.9432463409
52,"Romania",491,"Cardiovascular diseases",6429.839709,401.334435422734,7385.263721961
52,"Romania",508,"Chronic respiratory diseases",7123.436482,20.566587298214,722.350154863475
52,"Romania",526,"Digestive diseases",27561.08737,45.0863747180229,1610.41366909094
52,"Romania",542,"Neurological disorders",39217.15171,27.6412628256939,1307.05335299825
52,"Romania",558,"Mental disorders",10729.3394,0.000793548224522297,1508.78612716489
52,"Romania",626,"Musculoskeletal disorders",20692.63263,0.317455878901219,2116.52166162801
52,"Romania",640,"Other non-communicable diseases",71369.29698,6.87401266595217,1251.54568787154
52,"Romania",653,"Skin and subcutaneous diseases",20373.11487,0.407035506955419,398.165042992804
52,"Romania",688,"Transport injuries",2210.034259,11.3950231616465,689.221878136279
52,"Romania",696,"Unintentional injuries",29809.64161,18.5885208833279,1811.43088068174
52,"Romania",717,"Self-harm and interpersonal violence",2829.765332,11.0812362452364,568.433094333591
52,"Romania",955,"HIV/AIDS and sexually transmitted infections",10573.85127,1.06255165354943,75.6161936640382
52,"Romania",956,"Respiratory infections and tuberculosis",20040.21972,27.2832590533455,1204.32520373909
52,"Romania",957,"Enteric infections",36.69924563,1.13473264157472,60.7136204953473
52,"Romania",961,"Other infectious diseases",1138.054079,1.31756843210286,104.504031000709
52,"Romania",962,"Maternal and neonatal disorders",2314.790488,6.32448718310232,922.986424280175
52,"Romania",973,"Substance use disorders",2382.645836,2.96547348270079,371.060245405336
52,"Romania",974,"Diabetes and kidney diseases",8840.324124,14.1116766333178,732.12330625348
53,"Serbia",344,"Neglected tropical diseases and malaria",1032.8510342,0.0519556435538347,44.2058060127812
53,"Serbia",386,"Nutritional deficiencies",25405.87773,0.152904983551871,221.466500283879
53,"Serbia",410,"Neoplasms",2521.54183,169.533696400464,4388.62050042923
53,"Serbia",491,"Cardiovascular diseases",6765.23385,435.279756587437,7538.1009355418
53,"Serbia",508,"Chronic respiratory diseases",5948.229335,24.5556918012663,711.124342330672
53,"Serbia",526,"Digestive diseases",27686.60573,28.9174369746984,937.901296352339
53,"Serbia",542,"Neurological disorders",39206.79865,28.7787525609514,1336.16349839528
53,"Serbia",558,"Mental disorders",10983.83687,0.000724388789742737,1539.52970023779
53,"Serbia",626,"Musculoskeletal disorders",20826.5295,0.922903168684117,2137.65090987525
53,"Serbia",640,"Other non-communicable diseases",73485.78052,6.07155353565524,1170.59714164057
53,"Serbia",653,"Skin and subcutaneous diseases",20591.3469,0.575053957186877,428.962011546154
53,"Serbia",688,"Transport injuries",1716.272164,7.69871508428573,453.018238102562
53,"Serbia",696,"Unintentional injuries",27566.80664,10.0212953917772,1216.85772459632
53,"Serbia",717,"Self-harm and interpersonal violence",3821.646738,14.702782293251,691.00847837072
53,"Serbia",955,"HIV/AIDS and sexually transmitted infections",10483.48863,0.470549401162518,38.5732645114865
53,"Serbia",956,"Respiratory infections and tuberculosis",18992.83205,10.19860134576,334.99085702008
53,"Serbia",957,"Enteric infections",85.2848339,0.506409841555144,32.9381482025744
53,"Serbia",961,"Other infectious diseases",1116.091619,1.66519360771965,116.674896558323
53,"Serbia",962,"Maternal and neonatal disorders",1645.58058,7.1095007497038,889.365359651249
53,"Serbia",973,"Substance use disorders",2557.114116,3.87148329895318,429.665638469661
53,"Serbia",974,"Diabetes and kidney diseases",10443.47906,39.4727254006807,1393.05343652234
54,"Slovakia",344,"Neglected tropical diseases and malaria",978.9732877,0.00966037948356968,43.863979199043
54,"Slovakia",386,"Nutritional deficiencies",16541.93534,0.153042513957507,194.679188567912
54,"Slovakia",410,"Neoplasms",2738.259183,159.07522222761,4082.09836638551
54,"Slovakia",491,"Cardiovascular diseases",7152.860674,319.957580035302,5942.4460515513
54,"Slovakia",508,"Chronic respiratory diseases",5227.952298,11.9366838203537,456.115032581616
54,"Slovakia",526,"Digestive diseases",24977.76359,34.9494507501803,1284.85500702337
54,"Slovakia",542,"Neurological disorders",39284.93499,28.2909809588657,1350.91463771795
54,"Slovakia",558,"Mental disorders",10870.28699,9.85465232867565e-06,1529.57410665262
54,"Slovakia",626,"Musculoskeletal disorders",21064.97861,0.463363945500248,2129.05714487896
54,"Slovakia",640,"Other non-communicable diseases",69154.50335,7.76717717457448,1305.80472799215
54,"Slovakia",653,"Skin and subcutaneous diseases",21241.65059,0.408632822580406,432.660391173267
54,"Slovakia",688,"Transport injuries",1850.460209,8.38556562226315,511.788677521827
54,"Slovakia",696,"Unintentional injuries",31534.64708,19.1364552225902,1792.83407450898
54,"Slovakia",717,"Self-harm and interpersonal violence",2259.478697,12.5798517602088,604.949663964915
54,"Slovakia",955,"HIV/AIDS and sexually transmitted infections",10470.09964,0.123807055818521,17.2235207626453
54,"Slovakia",956,"Respiratory infections and tuberculosis",18574.63546,24.7539371535787,747.022800427972
54,"Slovakia",957,"Enteric infections",22.35344111,0.368057922785106,24.280603656475
54,"Slovakia",961,"Other infectious diseases",1014.3954201,0.785840628848837,67.8812893544253
54,"Slovakia",962,"Maternal and neonatal disorders",2008.6313,4.71872004881592,726.885382111519
54,"Slovakia",973,"Substance use disorders",3004.614058,3.0292855346967,439.625414994509
54,"Slovakia",974,"Diabetes and kidney diseases",9101.965947,18.6780022516199,828.599005117009
55,"Slovenia",344,"Neglected tropical diseases and malaria",659.159943,0.0124944903611964,13.1961094677657
55,"Slovenia",386,"Nutritional deficiencies",12669.25252,0.174658404362983,146.553607447784
55,"Slovenia",410,"Neoplasms",2803.665155,147.558538383678,3536.14514854232
55,"Slovenia",491,"Cardiovascular diseases",6365.88917,162.645335955592,2841.10238492827
55,"Slovenia",508,"Chronic respiratory diseases",7598.65517,13.4897512339719,551.335693574949
55,"Slovenia",526,"Digestive diseases",25142.16953,27.03193457413,934.309294538734
55,"Slovenia",542,"Neurological disorders",39165.69018,29.5683154804015,1321.16248266607
55,"Slovenia",558,"Mental disorders",11270.307,3.97849625989909e-06,1626.12596358273
55,"Slovenia",626,"Musculoskeletal disorders",19881.48445,1.19598963695507,1989.0792896127
55,"Slovenia",640,"Other non-communicable diseases",67897.35457,6.08459147467663,1105.8169623607
55,"Slovenia",653,"Skin and subcutaneous diseases",21374.11594,0.561164178977739,436.802717364597
55,"Slovenia",688,"Transport injuries",1843.11979,6.21582849049681,389.767767703345
55,"Slovenia",696,"Unintentional injuries",37642.36291,20.0122315703332,1870.5456405102
55,"Slovenia",717,"Self-harm and interpersonal violence",2647.00839,14.6390895917365,661.227533817695
55,"Slovenia",955,"HIV/AIDS and sexually transmitted infections",9863.31124,0.145134179781235,16.5746645630751
55,"Slovenia",956,"Respiratory infections and tuberculosis",14719.62749,14.4799413565992,394.838628017949
55,"Slovenia",957,"Enteric infections",66.94530175,0.301287791504101,18.0761124206914
55,"Slovenia",961,"Other infectious diseases",844.6802611,0.573694382653176,44.1949470875926
55,"Slovenia",962,"Maternal and neonatal disorders",1735.608745,2.15217417406426,470.794005293373
55,"Slovenia",973,"Substance use disorders",3550.69337,7.3235317915622,670.762457655509
55,"Slovenia",974,"Diabetes and kidney diseases",9126.018971,14.925785091213,714.323924872452
57,"Belarus",344,"Neglected tropical diseases and malaria",887.4738614,0.0359951316094559,38.0332599789275
57,"Belarus",386,"Nutritional deficiencies",11015.07664,0.31766720761698,218.405496627468
57,"Belarus",410,"Neoplasms",2570.141259,128.375216243512,3573.98912627458
57,"Belarus",491,"Cardiovascular diseases",7140.987902,503.249204692402,10021.748085088
57,"Belarus",508,"Chronic respiratory diseases",6164.348036,10.3532475221175,479.973784009029
57,"Belarus",526,"Digestive diseases",26166.43997,31.6927070368564,1294.24532072577
57,"Belarus",542,"Neurological disorders",39164.72141,29.8173098950497,1357.98647133326
57,"Belarus",558,"Mental disorders",12112.46136,0.0014093925874346,1774.7646988503
57,"Belarus",626,"Musculoskeletal disorders",19623.96271,0.0523004102615924,1898.02084055641
57,"Belarus",640,"Other non-communicable diseases",67118.22044,9.34466583435038,1504.39886962432
57,"Belarus",653,"Skin and subcutaneous diseases",20108.5435,0.198081776504246,393.918361495414
57,"Belarus",688,"Transport injuries",2244.010814,10.3508135394602,641.053643583748
57,"Belarus",696,"Unintentional injuries",27251.38495,34.7839786309031,2522.4040632079
57,"Belarus",717,"Self-harm and interpersonal violence",2896.366666,26.2050996594578,1274.16385237773
57,"Belarus",955,"HIV/AIDS and sexually transmitted infections",16102.34722,3.65486810236187,211.464490705042
57,"Belarus",956,"Respiratory infections and tuberculosis",19970.83447,11.0500007064581,576.327856447798
57,"Belarus",957,"Enteric infections",240.0253495,0.128495611386236,35.3532377076803
57,"Belarus",961,"Other infectious diseases",1007.6081239,2.19026246123968,163.496232008918
57,"Belarus",962,"Maternal and neonatal disorders",1228.730411,4.66931057416501,613.94741491866
57,"Belarus",973,"Substance use disorders",4381.08554,23.1684127331829,1356.11476213011
57,"Belarus",974,"Diabetes and kidney diseases",11141.32998,5.1291897886023,432.208453749933
58,"Estonia",344,"Neglected tropical diseases and malaria",821.8041314,0.0120586704315246,41.2764784890259
58,"Estonia",386,"Nutritional deficiencies",9754.872363,0.267060710102644,185.961377511969
58,"Estonia",410,"Neoplasms",3111.360264,145.071998115712,3661.5338489574
58,"Estonia",491,"Cardiovascular diseases",7037.756523,286.860593568441,5264.20934345045
58,"Estonia",508,"Chronic respiratory diseases",4352.033101,7.83328890312462,327.047862895052
58,"Estonia",526,"Digestive diseases",25623.4721,28.1890993547483,1119.32504627835
58,"Estonia",542,"Neurological disorders",39200.02371,30.4524498647759,1398.34371082773
58,"Estonia",558,"Mental disorders",11858.83805,0.00378766789162396,1738.44892879251
58,"Estonia",626,"Musculoskeletal disorders",20128.02975,1.38806692131481,1999.53978508291
58,"Estonia",640,"Other non-communicable diseases",62175.99293,7.52831029053289,1285.33317697219
58,"Estonia",653,"Skin and subcutaneous diseases",22289.6328,0.877815301838637,512.231314691384
58,"Estonia",688,"Transport injuries",1469.140363,7.02212815341078,421.780468856335
58,"Estonia",696,"Unintentional injuries",23825.75769,22.5078823687599,1733.27840110552
58,"Estonia",717,"Self-harm and interpersonal violence",2763.225288,17.7342250788739,857.621914688246
58,"Estonia",955,"HIV/AIDS and sexually transmitted infections",16087.67213,2.57371989207202,167.640085634844
58,"Estonia",956,"Respiratory infections and tuberculosis",18133.07902,11.6603843209825,525.898102354058
58,"Estonia",957,"Enteric infections",300.7658824,0.0948103458980449,39.7221643642541
58,"Estonia",961,"Other infectious diseases",907.8765215,1.20564667022991,95.0038101923774
58,"Estonia",962,"Maternal and neonatal disorders",1739.367323,2.0153514581706,423.993839558426
58,"Estonia",973,"Substance use disorders",4160.492797,15.3621129376046,1361.89298879965
58,"Estonia",974,"Diabetes and kidney diseases",12233.54435,21.1562985755191,921.414293906619
59,"Latvia",344,"Neglected tropical diseases and malaria",930.0094428,0.0661528827469526,44.7533550427148
59,"Latvia",386,"Nutritional deficiencies",11319.05315,0.353810203642778,224.35038284684
59,"Latvia",410,"Neoplasms",2496.472184,154.425093229193,4028.35231572097
59,"Latvia",491,"Cardiovascular diseases",6136.986405,383.663527333007,7609.33567318453
59,"Latvia",508,"Chronic respiratory diseases",4947.965405,8.06667725739184,374.571020419835
59,"Latvia",526,"Digestive diseases",26193.23096,31.1960612445286,1248.09082354518
59,"Latvia",542,"Neurological disorders",39199.31821,29.1439909762957,1359.62239499336
59,"Latvia",558,"Mental disorders",12056.65886,0.00153696997811729,1761.18614596056
59,"Latvia",626,"Musculoskeletal disorders",19756.28022,1.1345967471435,1942.98486254708
59,"Latvia",640,"Other non-communicable diseases",66027.00327,10.9821110141276,1462.77611557895
59,"Latvia",653,"Skin and subcutaneous diseases",19482.67579,1.59132250290127,392.31022406327
59,"Latvia",688,"Transport injuries",2053.531778,10.2604428543449,615.963029756195
59,"Latvia",696,"Unintentional injuries",24553.28319,29.4785536473622,2092.12110412446
59,"Latvia",717,"Self-harm and interpersonal violence",2646.019036,22.7141336867862,1102.73796045356
59,"Latvia",955,"HIV/AIDS and sexually transmitted infections",16139.79793,6.69988983310652,377.57574834619
59,"Latvia",956,"Respiratory infections and tuberculosis",20859.62793,13.9078993619886,642.983254059915
59,"Latvia",957,"Enteric infections",239.7560003,0.0992863313702387,33.1309375953349
59,"Latvia",961,"Other infectious diseases",978.9984241,2.11871789885938,147.065895534975
59,"Latvia",962,"Maternal and neonatal disorders",1414.379821,4.02465220270961,609.767932987597
59,"Latvia",973,"Substance use disorders",3742.237653,10.6100630656929,881.401570153657
59,"Latvia",974,"Diabetes and kidney diseases",12301.42733,17.578465952534,827.662994776065
60,"Lithuania",344,"Neglected tropical diseases and malaria",953.7736011,0.0344791586821373,45.9750964271162
60,"Lithuania",386,"Nutritional deficiencies",11294.85217,0.269960160495827,221.01971065542
60,"Lithuania",410,"Neoplasms",3039.127478,152.74902286878,4077.55301538191
60,"Lithuania",491,"Cardiovascular diseases",6672.560811,369.855198710838,7114.21792940837
60,"Lithuania",508,"Chronic respiratory diseases",4714.26486,12.0484319348303,434.374747194384
60,"Lithuania",526,"Digestive diseases",27384.16437,43.2009856785959,1697.53312127201
60,"Lithuania",542,"Neurological disorders",40252.70624,29.5559980601911,1337.69958199893
60,"Lithuania",558,"Mental disorders",12827.2597,0.00896409307819803,1890.52478952525
60,"Lithuania",626,"Musculoskeletal disorders",19850.28432,1.40360228907983,1962.97942718338
60,"Lithuania",640,"Other non-communicable diseases",71301.50238,9.09707468863655,1496.85501804302
60,"Lithuania",653,"Skin and subcutaneous diseases",20543.70716,1.04138575326054,426.077245103663
60,"Lithuania",688,"Transport injuries",2106.890249,10.340519662763,624.882852343697
60,"Lithuania",696,"Unintentional injuries",24564.02269,33.2610570149526,2267.13815636329
60,"Lithuania",717,"Self-harm and interpersonal violence",2971.707877,32.7881844667693,1585.60647104125
60,"Lithuania",955,"HIV/AIDS and sexually transmitted infections",16047.91422,3.28106699800364,188.624719683748
60,"Lithuania",956,"Respiratory infections and tuberculosis",21080.13121,15.3468788560551,701.298481664818
60,"Lithuania",957,"Enteric infections",274.2146789,0.210747296471568,42.5406077981189
60,"Lithuania",961,"Other infectious diseases",1023.6994391,1.7117183630738,124.892697221978
60,"Lithuania",962,"Maternal and neonatal disorders",1572.222846,2.86264579166365,484.335046886518
60,"Lithuania",973,"Substance use disorders",3479.504527,11.285992830941,944.798283620056
60,"Lithuania",974,"Diabetes and kidney diseases",11851.7988,11.0211412015604,646.098380722668
61,"Republic of Moldova",344,"Neglected tropical diseases and malaria",1169.994436,0.0346776948165635,47.9244792260495
61,"Republic of Moldova",386,"Nutritional deficiencies",14173.75545,0.172776776053412,258.219817522417
61,"Republic of Moldova",410,"Neoplasms",2197.938735,117.670912271876,3396.96769149538
61,"Republic of Moldova",491,"Cardiovascular diseases",6305.903262,428.206612905216,8662.03988853039
61,"Republic of Moldova",508,"Chronic respiratory diseases",4973.189971,16.9837162284118,546.17950897218
61,"Republic of Moldova",526,"Digestive diseases",28173.07537,76.515836836041,2718.33905312044
61,"Republic of Moldova",542,"Neurological disorders",39094.21329,25.7343131162771,1297.60740558726
61,"Republic of Moldova",558,"Mental disorders",12050.21252,0.0033152902721979,1668.57683948006
61,"Republic of Moldova",626,"Musculoskeletal disorders",19172.26704,0.627057448200777,1898.44503809224
61,"Republic of Moldova",640,"Other non-communicable diseases",67904.07518,14.6214198331844,1959.80250510966
61,"Republic of Moldova",653,"Skin and subcutaneous diseases",19032.64044,0.945734837488118,408.575088568535
61,"Republic of Moldova",688,"Transport injuries",2173.802369,11.8475941224547,737.30946625418
61,"Republic of Moldova",696,"Unintentional injuries",20579.50821,31.234094468447,2125.42673256698
61,"Republic of Moldova",717,"Self-harm and interpersonal violence",3138.243488,19.7867729501499,991.489983480321
61,"Republic of Moldova",955,"HIV/AIDS and sexually transmitted infections",16205.99118,5.0428381039154,286.557597874828
61,"Republic of Moldova",956,"Respiratory infections and tuberculosis",23960.45664,26.9273142793128,1398.17360871779
61,"Republic of Moldova",957,"Enteric infections",237.2836752,0.448389882989336,58.3754759914436
61,"Republic of Moldova",961,"Other infectious diseases",1280.626105,2.62485201141539,207.671524621496
61,"Republic of Moldova",962,"Maternal and neonatal disorders",1449.136908,10.6383006663107,1199.91828616107
61,"Republic of Moldova",973,"Substance use disorders",3061.73022,8.98207132538477,728.281328834954
61,"Republic of Moldova",974,"Diabetes and kidney diseases",13996.01,10.5737626246291,791.258658012041
62,"Russian Federation",344,"Neglected tropical diseases and malaria",1517.993527,0.0919493612160629,51.273090042124
62,"Russian Federation",386,"Nutritional deficiencies",11674.78748,0.269554191436833,237.125479072538
62,"Russian Federation",410,"Neoplasms",2589.95401,135.552785768965,3672.47138306774
62,"Russian Federation",491,"Cardiovascular diseases",8426.439412,484.069401227831,10135.3816915817
62,"Russian Federation",508,"Chronic respiratory diseases",4801.877928,16.3265920750929,541.472632074826
62,"Russian Federation",526,"Digestive diseases",25892.09164,49.1296775335316,1853.69130225448
62,"Russian Federation",542,"Neurological disorders",40473.87247,28.5430562483339,1380.3458168835
62,"Russian Federation",558,"Mental disorders",11179.21816,0.00467475917795875,1586.58143993855
62,"Russian Federation",626,"Musculoskeletal disorders",20050.07272,1.20603398564656,1982.66804855338
62,"Russian Federation",640,"Other non-communicable diseases",68096.74307,11.5734003829396,1682.8096033304
62,"Russian Federation",653,"Skin and subcutaneous diseases",22029.57633,1.39865260388973,508.186195204747
62,"Russian Federation",688,"Transport injuries",3252.351055,17.1934098824849,1089.3562271326
62,"Russian Federation",696,"Unintentional injuries",25759.99793,35.2161188446319,2520.38648824934
62,"Russian Federation",717,"Self-harm and interpersonal violence",4437.17795,39.951984192402,2093.23045310837
62,"Russian Federation",955,"HIV/AIDS and sexually transmitted infections",15940.58902,11.6978990350365,676.74164872872
62,"Russian Federation",956,"Respiratory infections and tuberculosis",22121.88005,24.6746561033271,1122.29382885922
